age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
30,0,2,6.47,2,4,3,0,0.93,0,0,14.0,1,7.42,599,0
27,0,2,8.3,3,2,3,1,0.4,1,0,12.5,1,3.91,587,0
30,0,0,6.9,3,3,2,1,0.15,1,0,12.5,1,4.64,200,0
31,0,1,7.54,1,4,2,0,2.84,1,0,13.0,1,7.33,336,2
26,0,1,6.76,0,2,2,1,1.58,0,1,9.5,1,3.12,343,1
31,0,0,7.79,0,3,3,2,1.42,0,1,15.0,1,7.44,329,1
26,0,1,5.86,2,5,5,2,1.58,0,0,23.0,1,7.66,413,1
27,0,0,7.91,5,4,3,0,1.66,2,0,16.0,1,4.67,613,0
27,1,0,8.09,4,1,1,0,0.89,1,0,5.0,1,7.19,383,0
21,0,1,7.03,0,4,1,0,0.86,0,0,10.0,1,6.74,655,0
30,1,2,7.36,2,4,3,2,0.21,2,0,19.0,0,4.82,512,0
25,0,0,6.72,0,2,2,1,1.33,0,0,9.5,1,6.24,581,0
34,1,1,9.03,1,2,3,2,0.22,1,0,14.0,1,9.37,434,0
34,0,1,7.64,1,3,3,1,0.13,1,0,14.5,1,5.99,637,1
28,0,1,7.71,2,1,2,0,0.73,0,1,6.0,1,7.41,513,1
28,0,1,7.53,2,3,3,0,0.62,1,0,13.0,1,3.25,406,2
23,0,1,7.56,3,4,2,0,2.88,0,0,12.0,1,3.54,595,1
23,1,2,5.29,0,2,1,0,2.92,1,0,7.0,1,3.57,462,2
27,2,1,7.33,0,2,2,0,0.83,0,3,8.0,1,8.45,582,0
24,0,0,7.81,0,2,5,1,0.02,0,1,15.5,1,5.45,340,0
26,0,1,7.45,2,3,1,2,1.79,1,0,12.0,1,4.59,287,1
29,0,0,7.25,2,3,3,0,0.02,0,0,12.0,1,8.23,405,1
30,0,1,6.69,2,5,2,2,0.42,0,0,17.0,1,4.19,584,1
22,2,2,7.65,1,2,3,0,0.29,1,0,11.0,1,4.73,259,0
22,0,2,7.08,3,2,1,3,2.59,0,0,10.5,1,6.02,460,1
26,0,1,7.39,1,1,4,0,0.73,0,0,10.0,1,5.32,502,2
23,1,0,9.41,0,4,2,0,0.3,0,0,12.0,1,7.1,640,2
21,0,0,7.47,2,5,3,0,0.63,1,0,17.0,1,5.36,531,0
22,0,2,8.11,1,3,2,1,6.95,2,0,13.5,1,5.75,417,2
34,0,2,7.42,1,3,4,0,1.28,1,1,15.0,1,9.04,509,1
33,0,0,8.4,1,3,3,1,0.46,0,0,13.5,0,9.19,499,0
27,0,1,6.66,0,1,3,1,0.8,2,0,11.5,1,8.79,467,2
24,1,0,8.37,2,3,3,0,1.46,0,0,12.0,1,9.05,455,0
32,0,2,7.49,3,6,5,1,0.47,1,0,24.5,1,6.99,319,0
22,0,1,7.5,0,2,1,0,2.11,0,0,6.0,0,7.52,350,0
31,2,1,6.92,1,4,5,2,2.01,0,0,21.0,1,6.9,425,2
32,1,0,6.74,2,1,1,0,0.44,1,0,5.0,0,8.5,703,2
32,0,0,6.7,2,3,4,2,0.72,0,0,17.0,1,6.86,426,2
28,0,0,6.85,0,4,4,2,1.05,1,0,20.0,1,3.78,446,2
24,0,2,8.14,3,3,3,2,1.24,0,0,15.0,0,8.67,344,1
24,0,1,9.57,1,4,3,1,1.41,0,0,15.5,1,8.32,557,2
22,2,0,7.25,0,5,5,1,0.66,0,0,21.5,1,8.74,572,2
34,1,0,7.32,0,4,1,0,0.72,1,0,11.0,1,4.33,192,0
21,0,1,6.7,1,1,4,0,0.99,0,0,10.0,0,4.9,217,0
21,1,0,8.26,2,9,5,5,3.35,2,2,37.5,1,5.07,573,0
23,1,1,7.15,1,2,3,2,2.11,0,1,13.0,1,6.56,670,1
26,0,1,8.19,0,6,4,1,2.9,1,1,22.5,1,3.94,360,1
27,0,2,6.87,3,4,2,1,1.78,1,0,14.5,1,5.7,537,0
33,0,1,6.81,2,1,2,0,0.17,0,1,6.0,0,4.28,364,0
29,0,0,7.58,2,3,4,2,3.38,0,0,17.0,1,4.85,214,1
25,1,0,7.21,1,0,3,1,4.65,0,0,7.5,1,7.94,398,2
29,0,1,8.5,3,3,3,2,3.05,0,0,15.0,1,8.98,295,0
28,0,1,7.5,1,2,4,0,3.13,0,0,12.0,1,3.16,691,2
21,0,1,7.89,0,2,4,0,0.16,1,0,13.0,1,6.96,357,0
31,1,1,8.09,2,5,1,1,0.06,0,0,13.5,1,3.25,464,1
32,0,2,8.19,2,4,2,2,4.82,0,0,15.0,1,3.6,490,2
23,1,0,7.36,3,1,5,0,0.98,0,0,12.0,0,7.94,422,2
28,0,1,7.53,3,8,1,2,1.79,0,0,21.0,1,8.15,436,0
29,0,1,8.04,2,5,2,0,0.95,0,0,14.0,1,8.7,384,0
34,1,0,7.75,0,2,5,2,4.77,0,0,17.0,1,6.32,271,0
24,1,0,6.81,4,1,2,1,0.4,0,0,7.5,1,9.02,661,1
34,1,2,7.76,2,4,2,0,3.73,0,0,12.0,1,4.17,394,2
34,0,0,8.11,1,9,3,0,0.54,0,0,24.0,1,4.75,304,1
34,0,0,7.26,1,4,4,1,3.62,0,0,17.5,0,3.94,434,2
32,2,1,7.25,3,3,5,0,4.48,1,0,17.0,1,8.58,412,0
26,0,0,7.29,2,2,1,1,1.75,0,1,7.5,1,4.6,630,1
24,1,1,7.42,4,1,2,1,6.15,0,0,7.5,1,4.09,354,2
33,0,1,7.68,0,3,5,1,0.11,0,0,17.5,1,7.36,506,0
29,0,0,6.0,4,4,5,1,0.42,0,0,19.5,1,3.54,596,2
22,0,0,6.93,1,8,4,0,3.69,0,0,24.0,1,3.31,348,0
26,0,1,7.66,1,3,2,2,0.79,1,0,14.0,0,3.75,435,2
31,2,1,7.19,1,3,3,1,5.92,2,0,15.5,1,3.0,347,0
33,1,0,7.51,0,4,1,2,0.5,0,0,13.0,1,7.88,382,0
23,1,2,7.62,0,1,3,2,1.15,0,0,11.0,0,6.94,297,0
30,0,0,7.86,0,0,5,1,0.27,0,0,11.5,1,4.47,409,1
24,1,0,7.18,1,2,5,0,0.66,1,0,15.0,0,4.63,446,0
22,1,1,7.22,1,2,5,1,0.05,0,0,15.5,1,8.68,340,0
31,1,2,6.94,0,2,5,3,2.05,0,2,18.5,0,6.51,436,2
28,1,1,6.88,4,3,3,0,4.82,1,0,13.0,0,7.89,540,0
30,1,1,6.38,1,1,1,1,2.52,0,0,5.5,1,6.17,550,1
28,0,2,9.13,1,2,4,1,1.73,0,0,13.5,1,4.66,507,1
21,0,2,8.85,2,5,5,1,4.19,0,0,21.5,1,9.79,386,0
30,0,1,7.67,1,3,3,2,1.62,2,0,17.0,1,6.96,237,0
26,1,1,6.41,2,5,1,0,0.44,0,0,12.0,1,3.92,662,2
21,0,0,7.99,3,3,3,2,0.09,1,0,16.0,1,5.84,501,0
26,1,1,6.44,2,1,1,2,0.38,0,0,7.0,0,5.31,412,2
27,0,1,8.5,1,4,1,1,1.21,1,0,12.5,0,4.5,300,0
22,1,2,7.04,1,3,2,1,3.26,1,0,12.5,1,9.53,488,2
29,0,1,8.29,2,1,1,2,0.17,0,0,7.0,0,9.17,680,1
28,0,0,8.0,0,4,2,1,4.89,0,0,13.5,1,4.39,356,1
29,1,2,8.3,1,2,3,1,5.62,0,0,11.5,0,5.47,586,2
30,0,0,8.61,0,1,3,0,1.65,0,0,8.0,0,8.34,560,1
33,0,1,8.06,2,5,3,2,3.66,2,0,21.0,1,4.46,382,1
24,0,2,6.11,0,1,4,0,1.1,0,1,10.0,0,7.14,289,2
24,1,0,7.46,2,4,3,1,0.69,0,0,15.5,1,7.9,446,2
32,1,2,7.95,2,1,1,1,0.04,1,0,6.5,1,7.58,521,1
28,0,1,7.71,2,5,2,1,4.23,1,0,16.5,1,7.94,551,1
21,1,0,6.85,1,4,3,1,0.85,0,0,15.5,1,7.95,255,1
28,1,2,7.92,1,3,2,1,0.47,1,0,12.5,0,9.75,626,2
27,0,0,8.24,3,4,4,2,1.43,0,0,19.0,1,5.43,539,0
32,0,1,7.24,4,4,4,1,1.0,0,1,17.5,0,9.15,447,1
27,0,0,7.55,2,2,4,2,0.12,0,0,15.0,1,3.15,545,2
29,1,2,7.81,1,4,3,0,1.34,0,0,14.0,1,5.02,507,0
33,0,1,8.94,0,4,5,1,0.35,0,0,19.5,1,3.34,538,0
30,1,0,7.71,1,4,1,1,0.24,0,0,11.5,0,7.56,358,0
27,0,2,7.96,0,1,5,0,0.82,0,0,12.0,1,3.71,340,1
22,1,1,7.17,0,3,1,0,0.47,1,1,9.0,0,8.92,459,0
21,0,1,7.95,0,3,2,2,0.95,0,0,13.0,0,7.53,418,2
21,0,0,7.61,1,1,1,2,3.09,0,0,7.0,1,3.2,300,0
27,0,1,7.11,1,3,5,0,1.45,0,0,16.0,1,8.0,504,2
25,0,2,8.04,0,2,2,0,6.65,2,0,10.0,1,9.03,488,2
24,0,2,8.85,3,4,1,1,1.07,0,0,11.5,1,7.63,317,2
25,0,1,8.31,5,5,2,2,0.92,0,0,17.0,1,3.21,576,1
30,2,0,8.55,1,5,1,2,0.08,1,0,16.0,0,9.01,724,2
30,1,1,6.98,3,1,3,1,0.61,0,0,9.5,1,8.13,475,2
26,0,2,7.47,2,5,4,0,0.01,0,0,18.0,1,5.65,233,2
32,1,1,7.73,3,3,4,1,0.42,1,0,16.5,1,5.3,414,0
30,0,2,8.06,1,5,1,1,4.45,1,0,14.5,1,6.36,419,2
26,1,2,8.63,1,3,2,0,0.19,0,1,10.0,1,9.07,349,1
21,0,1,7.8,1,1,1,1,2.91,3,1,8.5,1,4.76,548,2
22,0,1,7.67,0,2,2,1,1.5,0,0,9.5,1,3.71,255,0
23,1,0,8.35,2,3,2,1,1.82,1,0,12.5,0,9.05,203,0
24,1,1,7.13,4,2,3,0,0.46,1,0,11.0,0,3.18,447,0
26,0,1,8.13,0,2,1,1,0.29,0,0,7.5,1,9.38,474,0
32,1,0,6.39,0,4,1,1,0.79,0,0,11.5,0,5.14,506,1
32,0,1,5.59,5,1,3,2,0.51,0,1,11.0,1,6.56,421,0
31,1,2,6.5,1,3,2,1,1.36,0,1,11.5,1,3.93,413,0
33,2,0,8.47,2,1,4,2,1.38,1,0,14.0,1,9.32,481,1
29,0,1,7.42,1,4,5,0,0.24,0,0,18.0,1,8.25,429,0
32,1,0,7.22,1,2,2,1,0.08,0,0,9.5,1,9.47,490,0
22,1,1,6.47,1,2,2,0,2.13,1,0,9.0,1,7.78,544,0
28,1,2,7.18,0,6,1,1,2.07,0,0,15.5,0,4.29,473,0
29,0,1,6.47,2,1,2,1,1.19,1,0,8.5,0,5.16,671,0
22,0,0,8.0,1,2,2,0,0.25,1,0,9.0,0,6.41,271,1
29,0,0,8.8,2,0,4,2,5.6,1,0,12.0,1,7.25,472,1
27,0,2,6.97,1,2,4,2,2.08,0,0,15.0,1,9.49,489,0
29,0,0,7.47,1,3,1,1,5.72,2,0,11.5,1,5.69,320,2
26,0,2,7.43,2,2,2,2,0.99,0,1,11.0,0,7.92,188,2
22,1,1,7.7,2,4,3,0,0.47,0,1,14.0,0,9.73,578,2
28,0,0,6.44,1,0,2,1,1.81,0,0,5.5,0,4.07,494,0
30,0,0,7.72,1,5,2,1,0.99,1,0,16.5,1,9.04,305,1
29,2,0,6.39,4,1,4,0,3.02,1,0,11.0,1,5.94,452,1
32,1,1,6.68,1,3,1,3,1.07,0,0,12.5,0,8.13,544,0
28,0,1,6.97,1,4,2,1,0.73,2,0,15.5,1,5.05,281,0
22,0,1,6.79,2,2,4,1,1.87,0,0,13.5,1,5.34,434,2
28,0,2,6.36,4,7,2,1,1.51,1,0,20.5,1,3.19,254,1
23,0,1,7.93,2,1,4,0,4.9,0,0,10.0,1,9.8,430,0
23,0,0,7.06,0,3,4,1,1.27,0,0,15.5,1,8.69,468,1
29,0,1,6.75,1,9,4,1,1.06,1,0,28.5,1,3.66,563,2
33,0,2,7.3,1,0,1,0,3.55,0,0,2.0,0,10.0,493,0
29,1,1,7.73,1,1,1,0,0.0,0,0,4.0,1,7.24,440,1
29,0,1,8.63,5,4,3,0,0.9,0,0,14.0,1,8.98,361,1
24,0,2,6.55,2,1,4,1,0.87,0,0,11.5,1,3.47,514,2
32,0,2,8.02,4,4,4,1,2.08,0,0,17.5,1,5.73,250,2
34,0,2,6.94,0,2,4,1,1.24,0,1,13.5,0,7.69,482,0
27,0,1,7.78,1,2,4,2,3.44,0,0,15.0,1,3.75,352,1
33,1,1,8.1,2,5,4,2,0.87,1,0,22.0,1,6.42,554,2
28,1,0,9.17,1,3,2,0,1.07,0,0,10.0,1,6.1,560,2
33,0,0,7.26,3,1,3,2,0.51,0,0,11.0,0,4.51,337,0
33,1,2,7.39,2,3,4,1,1.25,1,0,16.5,0,5.1,300,0
25,1,2,9.24,1,0,1,1,0.1,1,0,4.5,1,9.77,492,2
33,0,0,7.36,1,3,4,0,4.89,0,0,14.0,1,5.02,354,0
21,0,1,7.78,3,2,5,1,2.51,0,0,15.5,1,4.49,453,2
29,1,1,8.15,1,3,1,5,1.23,0,0,15.5,1,6.75,479,1
26,0,0,7.18,2,3,1,0,1.31,0,1,8.0,0,7.7,567,0
23,0,1,7.88,0,3,3,1,5.78,1,0,14.5,1,8.08,557,1
23,0,2,7.41,3,2,2,1,0.57,1,0,10.5,1,8.28,449,2
34,1,1,8.34,0,2,4,0,0.01,0,0,12.0,1,3.26,313,2
34,0,2,9.13,4,2,2,0,1.1,1,0,9.0,1,5.76,474,0
30,0,0,6.35,3,6,5,2,0.42,0,0,25.0,0,8.42,464,2
21,1,2,6.29,2,2,4,0,0.9,0,0,12.0,1,9.33,384,2
33,1,1,8.0,2,2,2,0,0.48,1,0,9.0,0,7.22,220,0
28,0,2,6.35,2,3,3,0,3.06,0,0,12.0,1,3.37,455,2
22,0,1,7.68,2,2,1,1,0.74,1,0,8.5,1,5.78,456,2
32,2,2,9.17,2,3,1,1,0.35,0,0,9.5,1,3.52,528,0
21,0,1,7.44,3,3,1,0,0.34,0,1,8.0,0,8.24,488,1
27,1,1,7.44,1,4,3,3,3.3,0,0,18.5,1,3.44,359,2
34,0,0,5.87,0,2,2,3,1.72,0,0,12.5,0,4.3,388,0
31,0,1,8.26,4,4,5,1,0.85,1,2,20.5,1,5.92,613,2
29,0,2,7.49,2,8,1,1,2.62,0,0,19.5,1,6.24,414,0
26,0,0,9.04,2,2,3,2,2.8,1,0,14.0,1,5.85,440,0
28,1,0,7.14,5,4,4,0,0.27,0,1,16.0,1,6.24,400,1
28,1,2,7.99,2,4,2,0,0.73,0,1,12.0,0,7.99,535,0
29,0,1,7.72,1,5,2,4,0.52,1,0,21.0,0,5.58,289,0
27,1,0,7.04,1,3,4,0,3.03,1,0,15.0,1,6.83,412,0
29,0,1,7.77,3,1,2,0,0.09,0,0,6.0,1,5.12,770,0
29,0,2,8.16,2,2,4,1,1.16,1,0,14.5,1,5.48,474,0
32,0,0,7.58,0,0,1,0,2.25,0,0,2.0,1,7.3,489,1
31,1,1,7.66,3,3,4,1,1.61,1,0,16.5,1,6.43,359,2
21,2,1,6.98,2,3,1,0,3.06,1,1,9.0,0,8.06,445,0
26,0,2,7.53,2,2,4,3,0.73,0,1,16.5,1,6.92,554,1
32,2,0,7.02,3,0,1,1,0.37,1,0,4.5,0,8.63,461,1
28,0,1,7.88,1,2,1,0,4.1,1,0,7.0,1,6.1,695,0
30,0,1,7.1,0,5,5,3,2.5,0,0,24.5,1,6.44,432,2
29,0,2,6.79,0,5,4,0,2.62,2,1,20.0,1,7.69,332,1
24,0,2,7.65,2,1,4,0,3.19,2,0,12.0,1,4.55,538,0
33,2,1,7.96,0,2,1,3,0.02,0,0,10.5,1,5.7,332,2
22,0,1,6.33,2,1,2,2,2.89,0,0,9.0,0,7.37,270,0
31,0,2,6.87,0,4,5,1,1.34,1,0,20.5,1,3.2,427,0
29,0,1,7.99,3,4,4,2,1.19,0,0,19.0,1,6.06,595,0
29,0,0,6.8,2,2,4,0,3.62,2,0,14.0,1,7.19,263,2
32,0,1,7.63,0,2,4,0,3.38,1,0,13.0,1,9.77,407,2
28,1,1,8.42,4,2,4,1,1.65,0,0,13.5,1,9.14,456,2
23,1,2,7.01,3,5,3,1,0.21,1,1,18.5,1,4.97,518,0
25,0,0,6.76,1,0,3,3,1.3,0,0,10.5,1,6.55,398,0
22,1,0,6.98,1,2,3,0,1.16,0,0,10.0,1,3.39,419,1
34,0,1,7.1,1,1,3,1,1.63,0,0,9.5,1,4.69,625,1
23,1,1,7.5,2,0,5,0,0.02,1,0,11.0,1,8.42,507,0
21,0,0,7.86,1,6,4,0,3.06,1,0,21.0,1,3.86,595,2
24,0,0,7.29,0,1,1,0,3.64,0,0,4.0,1,4.8,597,2
25,0,1,7.27,0,3,3,1,0.03,0,0,13.5,1,9.61,307,2
32,0,0,8.8,0,2,2,3,0.37,1,0,13.5,0,8.77,424,1
22,0,1,7.2,2,5,1,1,0.96,1,1,14.5,1,8.47,-38,2
23,0,0,7.32,1,1,4,3,1.17,0,0,14.5,1,9.05,610,2
32,0,2,7.98,1,4,4,2,2.17,1,0,20.0,1,8.25,652,0
26,1,2,6.86,0,2,4,3,1.04,0,0,16.5,1,3.84,716,0
26,1,0,8.02,0,2,4,1,2.31,0,0,13.5,1,6.62,670,0
27,1,1,7.99,2,5,5,2,0.42,0,0,23.0,1,6.11,262,2
32,0,1,7.74,0,1,1,1,0.87,0,0,5.5,0,5.18,423,2
29,1,2,9.22,3,6,2,0,2.87,0,1,16.0,0,8.84,339,0
24,0,2,7.15,2,3,1,0,0.21,0,0,8.0,0,6.25,439,0
25,0,2,9.05,1,3,3,0,0.41,1,0,13.0,0,3.42,379,0
31,0,1,6.26,1,2,4,0,3.09,0,0,12.0,0,4.92,92,2
22,1,2,6.89,0,3,3,1,0.31,1,1,14.5,1,4.6,363,0
26,1,1,6.76,1,6,2,2,3.7,0,0,19.0,1,9.21,510,2
24,0,0,7.47,1,0,3,1,2.88,1,0,8.5,1,7.53,233,2
25,1,1,6.89,0,2,2,2,0.82,0,0,11.0,0,6.92,345,2
27,1,1,8.13,0,2,5,6,3.11,1,0,24.0,1,6.55,479,1
26,0,1,7.4,4,1,3,1,2.16,1,0,10.5,0,7.55,280,1
28,1,0,8.2,2,2,4,2,0.7,0,1,15.0,1,8.28,578,2
26,1,2,8.19,5,4,3,2,1.21,1,0,18.0,1,6.88,351,0
30,0,0,7.14,1,5,2,1,0.27,2,0,17.5,0,9.57,607,2
34,1,2,6.68,2,4,1,0,1.59,0,0,10.0,1,9.84,609,2
28,1,2,8.21,0,5,2,0,0.11,0,0,14.0,1,9.97,455,0
33,0,0,8.68,0,5,1,3,11.67,2,0,18.5,1,7.69,491,2
34,1,0,6.86,1,2,1,0,2.28,2,0,8.0,1,9.53,535,1
34,1,1,7.92,1,2,3,2,4.65,1,0,14.0,1,5.83,487,0
24,0,2,6.34,3,3,4,0,1.23,1,1,15.0,0,9.02,692,2
32,2,0,7.56,0,6,1,0,1.88,0,1,14.0,1,9.36,539,0
27,0,2,7.27,1,2,5,0,3.23,1,0,15.0,1,9.33,638,1
23,0,2,7.9,1,3,4,1,0.76,0,0,15.5,1,8.82,517,2
21,1,0,6.92,1,2,5,0,0.71,2,0,16.0,1,5.85,419,1
33,0,1,7.24,1,2,4,1,1.82,1,0,14.5,0,4.11,246,1
29,0,2,7.52,3,3,4,1,2.43,2,0,17.5,1,5.34,444,1
29,0,1,6.27,3,3,5,0,0.33,0,0,16.0,1,8.37,292,1
26,1,2,9.08,4,5,4,1,1.25,2,1,21.5,1,4.63,477,2
22,0,0,8.24,0,3,2,1,3.2,0,0,11.5,1,6.35,573,0
28,1,0,7.22,3,2,5,0,0.78,2,0,16.0,1,6.96,628,0
30,0,1,6.77,3,2,4,0,0.28,0,0,12.0,1,7.23,355,2
26,1,1,7.09,1,0,4,1,4.23,0,0,9.5,1,9.55,517,2
27,1,1,8.12,1,6,4,0,0.31,0,0,20.0,0,7.63,662,1
33,1,1,8.83,1,3,4,1,0.68,0,1,15.5,1,8.5,549,2
21,0,2,6.88,2,4,3,1,0.59,0,0,15.5,1,7.07,472,0
23,1,0,6.79,1,3,1,0,1.3,2,1,10.0,1,8.84,550,0
21,1,2,7.57,1,4,3,2,0.33,1,0,18.0,0,4.85,384,1
30,0,2,6.36,0,2,1,0,0.29,1,0,7.0,1,4.47,393,0
21,2,0,8.61,2,1,4,2,1.65,0,0,13.0,1,9.48,690,0
32,0,1,7.18,1,3,3,0,0.38,0,0,12.0,1,7.85,228,2
32,1,0,7.23,1,3,1,1,0.08,0,1,9.5,1,7.7,463,0
31,0,1,6.32,2,4,2,0,2.1,1,0,13.0,0,6.27,610,0
33,0,1,5.29,0,2,5,1,5.29,0,0,15.5,1,5.64,566,0
21,0,1,7.79,0,3,1,1,3.45,0,1,9.5,1,6.89,374,2
24,0,1,7.29,2,4,2,1,5.42,0,1,13.5,1,3.84,420,0
33,0,2,6.71,4,2,4,0,1.43,0,0,12.0,1,6.18,480,1
27,0,2,7.47,1,3,1,0,4.0,1,0,9.0,1,6.19,452,0
27,2,1,6.71,1,7,2,1,0.7,0,0,19.5,1,6.77,477,0
32,0,1,6.94,2,3,3,0,2.34,1,0,13.0,1,7.44,467,2
33,2,0,6.81,4,3,4,1,0.69,0,0,15.5,1,9.7,439,2
25,1,2,8.8,2,3,2,1,1.47,1,0,12.5,1,7.57,417,0
32,0,2,7.37,0,6,5,0,0.59,0,0,22.0,0,9.19,406,0
26,0,0,7.02,5,3,3,0,2.09,0,0,12.0,1,6.89,440,1
22,0,1,8.32,1,3,3,1,0.21,0,0,13.5,1,7.39,478,0
25,0,1,8.65,2,3,3,2,2.92,0,1,15.0,1,3.49,410,2
27,1,2,7.51,0,3,3,3,2.6,1,0,17.5,1,3.93,423,1
34,0,0,7.73,2,2,3,0,2.46,0,0,10.0,1,7.06,482,2
29,1,1,7.65,2,3,1,3,2.66,1,0,13.5,1,5.77,466,0
26,1,0,8.05,4,2,5,0,1.19,0,0,14.0,1,8.59,418,0
32,1,0,7.97,3,7,1,1,1.81,1,0,18.5,1,6.8,737,0
34,0,1,7.52,3,6,1,1,0.35,0,0,15.5,1,9.18,390,1
30,0,1,7.16,6,6,4,1,1.27,1,0,22.5,1,9.81,179,0
24,0,2,6.41,4,5,1,1,0.86,0,0,13.5,1,4.03,110,2
23,1,0,6.76,1,4,2,2,2.1,1,0,16.0,1,5.76,334,0
29,0,1,7.51,1,2,4,0,3.57,0,0,12.0,1,7.65,130,1
27,0,0,8.11,1,0,3,0,1.99,0,0,6.0,1,5.14,573,0
31,0,2,7.35,2,1,5,1,0.97,0,0,13.5,0,4.87,588,2
34,0,1,9.21,0,5,4,0,5.02,0,0,18.0,1,8.7,598,0
33,0,2,7.48,0,1,4,1,1.02,0,0,11.5,1,9.86,491,1
26,0,0,8.31,0,8,4,3,0.32,1,0,29.5,1,8.42,498,0
27,1,0,8.34,0,0,1,1,3.78,1,0,4.5,1,6.67,509,0
28,0,1,7.08,3,3,3,2,0.75,1,0,16.0,0,6.1,357,2
25,0,0,7.76,4,6,1,3,0.37,1,0,19.5,1,6.78,401,2
23,0,0,7.4,1,1,5,2,2.91,2,1,17.0,1,6.24,346,1
23,0,0,6.42,1,3,4,1,0.49,0,0,15.5,0,6.52,379,0
33,0,1,7.54,2,5,2,0,3.81,0,0,14.0,1,4.42,500,1
22,2,1,6.47,4,7,2,0,1.85,0,0,18.0,1,9.33,293,2
28,1,1,8.47,1,5,4,1,0.56,1,0,20.5,0,8.28,498,0
21,0,0,4.97,3,4,1,0,0.78,1,0,11.0,1,7.77,430,0
32,2,0,7.18,3,2,4,2,2.46,0,0,15.0,1,9.65,518,0
28,0,1,7.6,2,2,1,2,3.05,0,0,9.0,1,4.99,506,1
23,0,2,7.44,1,3,5,0,2.63,0,0,16.0,0,3.57,379,2
29,0,1,8.14,3,9,2,2,0.35,0,0,25.0,1,8.78,478,0
32,1,1,6.92,0,3,2,1,0.65,0,1,11.5,0,9.99,423,0
34,0,2,7.16,4,0,1,2,0.47,0,0,5.0,0,7.05,527,2
32,1,0,7.82,2,3,1,0,2.19,0,0,8.0,1,3.41,484,0
31,0,1,8.15,2,5,3,2,0.1,0,0,19.0,1,8.46,221,0
22,0,1,6.71,1,2,1,0,4.24,2,0,8.0,1,3.52,472,1
30,0,2,8.45,1,3,1,1,0.16,0,0,9.5,0,6.78,414,2
29,0,1,7.59,2,4,2,1,1.31,0,0,13.5,1,4.94,332,2
26,0,2,7.28,0,1,3,3,0.36,0,0,12.5,0,9.41,602,2
21,0,0,7.72,1,1,3,1,0.66,0,0,9.5,1,6.16,620,0
25,0,0,8.06,1,4,4,0,0.25,1,0,17.0,1,9.29,411,1
30,0,0,7.62,1,2,2,0,2.45,0,0,8.0,1,5.09,475,0
29,1,2,7.84,0,3,3,1,0.86,0,0,13.5,0,5.71,583,0
33,0,0,6.81,0,2,3,1,0.14,2,0,13.5,0,9.63,718,1
26,0,2,7.73,1,3,3,1,2.0,1,0,14.5,0,4.41,478,2
27,1,1,6.06,1,2,1,3,0.11,0,0,10.5,0,7.05,439,0
24,0,0,7.29,0,2,3,1,2.68,0,0,11.5,1,5.72,411,1
21,0,1,7.58,1,5,2,0,0.13,0,0,14.0,1,8.42,299,0
25,0,1,6.38,1,2,4,0,2.0,0,0,12.0,1,3.91,394,0
22,2,2,9.1,2,5,2,0,1.64,0,0,14.0,0,6.06,493,0
28,0,1,7.54,1,2,2,1,3.95,1,0,10.5,0,7.89,546,0
24,1,1,6.61,2,5,4,2,1.78,0,0,21.0,1,5.85,457,1
21,1,0,5.66,1,5,1,5,2.48,2,1,21.5,1,3.41,624,0
30,0,2,6.63,1,3,2,1,0.37,0,0,11.5,1,7.94,484,2
27,0,1,8.54,3,6,2,1,1.63,1,0,18.5,1,6.52,398,0
32,1,0,7.97,0,4,3,1,0.82,0,0,15.5,1,3.08,321,0
31,0,1,6.81,3,1,3,1,1.11,0,0,9.5,1,7.29,434,2
22,0,2,7.17,4,2,2,1,0.2,1,0,10.5,1,9.44,282,1
23,0,1,8.82,3,3,5,0,0.08,0,0,16.0,1,3.78,585,2
34,0,0,7.28,1,1,5,0,1.3,0,0,12.0,1,7.13,458,0
29,1,0,6.99,1,3,5,2,0.56,0,1,19.0,0,8.1,670,2
33,1,2,7.92,3,3,4,1,0.59,2,1,17.5,1,3.5,345,0
29,0,1,7.7,0,4,1,2,2.44,2,0,15.0,0,3.16,528,1
22,0,1,8.48,1,5,1,0,0.04,0,0,12.0,0,6.25,433,2
23,1,1,9.0,1,4,4,1,1.97,0,1,17.5,1,8.54,709,0
31,0,0,6.8,1,4,2,1,0.13,1,0,14.5,1,4.13,510,1
32,0,0,7.42,3,3,3,0,2.78,1,0,13.0,0,8.86,546,0
29,0,1,8.15,0,2,3,1,1.57,2,0,13.5,1,7.6,601,2
21,0,2,6.38,0,3,5,1,1.08,0,1,17.5,1,5.33,652,1
22,0,0,6.12,2,6,5,1,0.97,0,1,23.5,0,6.61,321,0
31,0,2,7.11,1,2,1,1,0.29,1,1,8.5,1,9.76,522,2
22,0,1,8.37,1,3,4,0,0.08,2,0,16.0,1,4.52,476,2
30,1,2,6.47,3,3,4,2,0.04,2,0,19.0,0,6.5,552,0
34,2,0,7.66,1,0,5,0,1.39,0,0,10.0,0,7.37,372,1
23,0,1,8.28,2,2,2,1,0.69,0,0,9.5,1,3.97,424,1
30,0,0,8.12,0,1,3,0,1.57,0,0,8.0,0,3.3,311,2
23,0,2,6.87,1,2,3,4,1.84,3,0,19.0,1,3.09,478,2
30,0,0,7.51,2,4,3,0,0.64,1,0,15.0,1,5.27,318,0
